code,name,gender,country_code,country,height,weight,disciplines,birth_date,residence_place,residence_country
1573012,SWIETY-ERSETIC Justyna,Female,POL,Poland,150,59,Athletics,03-12-1992,RACIBORZ,Poland
1573013,SWOBODA Ewa,Female,POL,Poland,172,74,Athletics,26-07-1997,,
1573014,SZWED Maksymilian,Male,POL,Poland,152,51,Athletics,06-08-2004,,
1573015,SZYMANSKI Jakub,Male,POL,Poland,186,51,Athletics,22-07-2002,,
1573017,TOMALA Dawid,Male,POL,Poland,160,73,Athletics,27-08-1989,,
1573019,WDOWIK Oliwer,Male,POL,Poland,164,85,Athletics,03-01-2002,,
1573020,WEGNER Dawid,Male,POL,Poland,180,50,Athletics,23-04-2000,GDANSK,Poland
1573025,WRONA-KUTRZEPA Alicja,Female,POL,Poland,190,55,Athletics,11-01-1996,,
1573030,ZABAWSKA Daria,Female,POL,Poland,182,67,Athletics,16-04-1995,,
1573035,KARWACKA Marlena,Female,POL,Poland,182,71,Cycling Track,20-02-1997,PRUSZKOW,Poland
1573036,PETRI Paulina,Female,POL,Poland,150,59,Cycling Track,03-02-2000,,
1573037,SIBIAK Nikola,Female,POL,Poland,181,60,Cycling Track,21-06-2000,DARLOWO,Poland
1573043,BANASZEK Alan,Male,POL,Poland,168,53,Cycling Track,30-10-1997,,
1573045,LORKOWSKA Patrycja,Female,POL,Poland,180,62,Cycling Track,04-12-1998,,
1573046,PIKULIK Wiktoria,Female,POL,Poland,176,73,Cycling Track,15-06-1998,DARLOWO,Poland
1573050,ANDREJCZYK Maria,Female,POL,Poland,188,81,Athletics,09-03-1996,SUWALKI,Poland
1573053,BEN HLIMA Maher,Male,POL,Poland,150,57,Athletics,24-07-1989,,
1573055,BOGACZYNSKI Igor,Male,POL,Poland,188,85,Athletics,07-11-2003,,
1573057,BORKOWSKI Mateusz,Male,POL,Poland,181,73,Athletics,02-04-1997,KIELCE,Poland
1573061,BUKOWIECKI Konrad,Male,POL,Poland,161,70,Athletics,17-03-1997,SZCZYTNO,Poland
1573063,CHOJECKA Olga,Female,POL,Poland,152,83,Athletics,30-06-1997,,
1573064,CZYKIER Damian,Male,POL,Poland,172,75,Athletics,10-08-1992,WARSAW,Poland
1573079,DUSZYNSKI Kajetan,Male,POL,Poland,168,71,Athletics,12-05-1995,LODZ,Poland
1573081,ELLWARD Agnieszka,Female,POL,Poland,157,64,Athletics,26-03-1989,,
1573083,FAJDEK Pawel,Male,POL,Poland,162,55,Athletics,04-06-1989,ZAROW,Poland
1573084,FORMELLA Aleksandra,Female,POL,Poland,157,82,Athletics,27-10-2001,,
1573091,GRZEGORZEWICZ Patryk,Male,POL,Poland,170,61,Athletics,26-05-2002,RACIBORZ,Poland
1573095,HOROWSKA Nikola,Female,POL,Poland,184,70,Athletics,03-01-2001,SWIETNO,Poland
1573098,KACZMAREK Natalia,Female,POL,Poland,178,62,Athletics,17-01-1998,,
1573100,KARDASZ Klaudia,Female,POL,Poland,182,81,Athletics,02-05-1996,BIALYSTOK,Poland
1573102,KILJAN Krzysztof,Male,POL,Poland,152,53,Athletics,30-12-1999,LOMIANKI,Poland
1573107,KOMANSKI Albert,Male,POL,Poland,160,72,Athletics,07-02-2000,RZESZOW,Poland
1573120,KONIECZEK Aneta,Female,POL,Poland,157,67,Athletics,08-06-1997,,
1573121,KONIECZEK Alicja,Female,POL,Poland,190,63,Athletics,02-11-1994,"ALBUQUERQUE, NM",United States
1573123,KOPRON Malwina,Female,POL,Poland,152,79,Athletics,16-11-1994,PULAWY,Poland
1573124,KOTWILA Martyna,Female,POL,Poland,160,56,Athletics,13-01-1999,RADOM,Poland
1573126,KRUKOWSKI Marcin,Male,POL,Poland,184,71,Athletics,14-06-1992,WARSAW,Poland
1573127,KUS Anastazja,Female,POL,Poland,151,64,Athletics,11-05-2007,,
1573134,LISEK Piotr,Male,POL,Poland,187,56,Athletics,16-08-1992,SZCZECIN,Poland
1573135,LISOWSKA Aleksandra,Female,POL,Poland,190,75,Athletics,12-12-1990,OLSZTYN,Poland
1573136,LIZAKOWSKA Weronika,Female,POL,Poland,157,50,Athletics,02-11-1998,KOSCIERZYNA,Poland
1573138,MACH Angelika,Female,POL,Poland,179,56,Athletics,07-09-1991,WARSAW,Poland
1573154,NIEMCZYK Magdalena,Female,POL,Poland,158,58,Athletics,25-03-2003,,
1573157,NOWICKI Wojciech,Male,POL,Poland,156,79,Athletics,22-02-1989,BIALYSTOK,Poland
1573164,PLOCINSKA Aleksandra,Female,POL,Poland,179,67,Athletics,05-10-1999,KONSTANCIN-JEZIORNA,Poland
1573166,RAK Fili,Male,POL,Poland,188,63,Athletics,03-02-2003,,
1573167,ROMASZKO Monika,Female,POL,Poland,154,83,Athletics,13-04-2002,,
1573171,SKRZYSZOWSKA Pia,Female,POL,Poland,186,58,Athletics,20-04-2001,WARSAW,Poland
1573173,SOBERA Robert,Male,POL,Poland,155,72,Athletics,19-01-1991,WROCLAW,Poland
1573174,SOLTYSIAK Daniel,Male,POL,Poland,178,57,Athletics,06-09-2001,,
1573175,STEFANOWICZ Magdalena,Female,POL,Poland,163,74,Athletics,21-09-2000,BYTOM,Poland
1573178,TSIMANOUSKAYA Krystsina,Female,POL,Poland,167,51,Athletics,19-11-1996,WARSAW,Poland
1573181,WIELGOSZ Anna,Female,POL,Poland,173,82,Athletics,09-11-1993,,
1573183,WLODARCZYK Anita,Female,POL,Poland,181,67,Athletics,08-08-1985,WARSAW,Poland
1573185,ZALEWSKI Karol,Male,POL,Poland,155,68,Athletics,07-08-1993,OLSZTYN,Poland
1573186,ZDZIEBLO Katarzyna,Female,POL,Poland,180,72,Athletics,28-11-1996,MIELEC,Poland
1573188,ZODZIK Maria,Female,POL,Poland,162,53,Athletics,19-01-1997,BIALYSTOK,Poland
1573198,MANSSON Tilda,Female,SWE,Sweden,188,65,Triathlon,13-05-2004,UPPLANDS V?SBY,Sweden
1573388,VICTOR Lindon,Male,GRN,Grenada,177,55,Athletics,28-02-1993,"FORT WORTH, TX",United States
1573418,PETERS Anderson,Male,GRN,Grenada,181,50,Athletics,21-10-1997,GRENVILLE,Grenada
1573439,AYAYI Valeriane,Female,FRA,France,190,56,Basketball,29-04-1994,PRAGUE,Czechia
1573440,BADIANE Marieme,Female,FRA,France,156,66,Basketball,24-11-1994,,France
1573441,BERNIES Romane,Female,FRA,France,190,78,Basketball,27-06-1993,,France
1573442,CHERY Alexia,Female,FRA,France,169,78,Basketball,05-09-1998,,France
1573445,FAUTHOUX Marine,Female,FRA,France,175,71,Basketball,23-01-2001,,
1573448,JOHANNES Marine,Female,FRA,France,168,70,Basketball,21-01-1995,LYON,
1573449,LACAN Leila,Female,FRA,France,161,81,Basketball,02-06-2004,,France
1573451,MALONGA Dominique,Female,FRA,France,187,80,Basketball,16-11-2005,,France
1573452,MICHEL BOURY Sarah,Female,FRA,France,179,64,Basketball,10-01-1989,,
1573454,RUPERT Iliana,Female,FRA,France,161,72,Basketball,12-07-2001,,France
1573455,SALAUN Janelle,Female,FRA,France,166,82,Basketball,05-09-2001,,France
1573457,WILLIAMS Gabby,Female,FRA,France,163,55,Basketball,09-09-1996,,
1573481,DIARRA Lassine,Male,MLI,Mali,186,83,Football,11-11-2002,,France
1573627,ALBICY Andrew,Male,FRA,France,182,66,Basketball,21-03-1990,,
1573628,BATUM Nicolas,Male,FRA,France,168,61,Basketball,14-12-1988,,
1573630,de COLO Nando,Male,FRA,France,170,72,Basketball,23-06-1987,,
1573632,FOURNIER Evan,Male,FRA,France,161,69,Basketball,29-10-1992,"ORANGE COUNTY, FL",United States
1573633,GOBERT Rudy,Male,FRA,France,190,84,Basketball,26-06-1992,"MINNEAPOLIS, MN",United States
1573634,LESSORT Mathias,Male,FRA,France,155,56,Basketball,29-09-1995,,
1573636,NTILIKINA Frank,Male,FRA,France,180,74,Basketball,28-07-1998,,United States
1573638,YABUSELE Guerschon,Male,FRA,France,170,50,Basketball,17-12-1995,,
1573639,WEMBANYAMA Victor,Male,FRA,France,182,59,Basketball,04-01-2004,,
1573640,CORDINIER Isaia,Male,FRA,France,158,64,Basketball,28-11-1996,,
1573642,COULIBALY Bilal,Male,FRA,France,150,70,Basketball,26-07-2004,,
1573660,STRAZEL Matthew,Male,FRA,France,175,59,Basketball,05-08-2002,,France
1573878,STENSILS Linnea,Female,SWE,Sweden,155,72,Canoe Sprint,08-03-1994,VAXHOLM,Sweden
1573879,NATHELL Martin,Male,SWE,Sweden,185,71,Canoe Sprint,18-01-1995,,
1573880,ANDERSSON Melina,Female,SWE,Sweden,181,62,Canoe Sprint,27-07-1999,,
1573881,WIKBERG Moa,Female,SWE,Sweden,157,85,Canoe Sprint,25-05-1994,STOCKHOLM,Sweden
1574031,HAZZARD Halle,Female,GRN,Grenada,176,66,Athletics,04-02-1999,"LOS ANGELES, CA",United States
1574041,BRIZARD Antoine,Male,FRA,France,175,62,Volleyball,22-05-1994,,
1574043,CARLE Timothee,Male,FRA,France,175,64,Volleyball,30-11-1995,,
1574045,CHINENYEZE Barthelemy,Male,FRA,France,176,64,Volleyball,28-02-1998,,
1574046,CLEVENOT Trevor,Male,FRA,France,162,84,Volleyball,28-06-1994,,
1574048,FAURE Theo,Male,FRA,France,157,74,Volleyball,12-10-1999,,
1574049,GREBENNIKOV Jenia,Male,FRA,France,158,67,Volleyball,13-08-1990,,
1574055,JOUFFROY Quentin,Male,FRA,France,174,76,Volleyball,05-07-1993,,
1574057,le GOFF Nicolas,Male,FRA,France,164,60,Volleyball,15-02-1992,,
1574058,LOUATI Yacine,Male,FRA,France,168,66,Volleyball,04-03-1992,,
1574060,NGAPETH Earvin,Male,FRA,France,176,52,Volleyball,12-02-1991,,
1574061,PATRY Jean,Male,FRA,France,175,67,Volleyball,27-12-1996,,
1574065,TILLIE Kevin,Male,FRA,France,167,78,Volleyball,02-11-1990,,
1574067,TONIUTTI Benjamin,Male,FRA,France,182,56,Volleyball,30-10-1989,,
1574106,GROBBELAAR Christie,Male,RSA,South Africa,161,74,Rugby Sevens,25-05-2000,,
1574107,OOSTHUIZEN Ryan,Male,RSA,South Africa,164,63,Rugby Sevens,22-05-1995,CAPE TOWN,South Africa
1574108,VISSER Impi,Male,RSA,South Africa,169,62,Rugby Sevens,30-05-1995,,
1574109,DAVIDS Zain,Male,RSA,South Africa,177,53,Rugby Sevens,04-05-1997,CAPE TOWN,South Africa
1574111,PRETORIUS Tiaan,Male,RSA,South Africa,172,60,Rugby Sevens,19-02-2001,CAPE TOWN,South Africa
1574112,BROWN Ronald,Male,RSA,South Africa,186,67,Rugby Sevens,02-09-1995,,
1574114,WILLIAMS Shaun,Male,RSA,South Africa,159,61,Rugby Sevens,13-04-1998,,
1574118,SOYIZWAPI Siviwe,Male,RSA,South Africa,170,70,Rugby Sevens,07-12-1992,,
1574119,van WYK Shilton,Male,RSA,South Africa,180,83,Rugby Sevens,22-12-1999,STELLENBOSCH,South Africa
1574121,SPECMAN Rosko,Male,RSA,South Africa,170,61,Rugby Sevens,28-04-1989,GRAHAMSTOWN,South Africa
1574134,LEYDS Tristan,Male,RSA,South Africa,153,55,Rugby Sevens,24-05-1997,CAPE TOWN,South Africa
1584754,ORTEGA Alejandra,Female,MEX,Mexico,154,77,Athletics,08-07-1994,MEXICO CITY,Mexico
1622745,MERCADO MARTINEZ Yarimar,Female,PUR,Puerto Rico,152,79,Shooting,12-03-1995,YAUCO,Puerto Rico
1677082,BEDDOES Alex,Male,COK,Cook Islands,161,80,Athletics,09-07-1995,RAROTONGA,New Zealand
1678091,CONNOLLY Lanihei,Female,COK,Cook Islands,187,74,Swimming,30-12-2005,,Australia
1733666,PINEIRO Steven,Male,PUR,Puerto Rico,175,51,Skateboarding,17-11-1996,,
1777739,TRAN Thi Nhi Yen,Female,VIE,Vietnam,175,60,Athletics,09-07-2005,,
1786884,JUN Woongtae,Male,KOR,Korea,185,55,Modern Pentathlon,01-08-1995,SEOUL,Korea
1786890,KIM Sunwoo,Female,KOR,Korea,167,75,Modern Pentathlon,07-10-1996,,
1786899,SEO Changwan,Male,KOR,Korea,172,78,Modern Pentathlon,14-03-1997,,
1786902,SEONG Seungmin,Female,KOR,Korea,168,81,Modern Pentathlon,13-05-2003,,
1794307,TRINH Thu Vinh,Female,VIE,Vietnam,186,53,Shooting,21-09-2000,THANH HOA,Vietnam
1795986,LE Thi Mong Tuyen,Female,VIE,Vietnam,161,58,Shooting,22-02-2003,HO CHI MINH CITY,Vietnam
1800795,LIN Yun-Ju,Male,TPE,Chinese Taipei,167,85,Table Tennis,17-08-2001,,
1801876,CHUANG Chih-Yuan,Male,TPE,Chinese Taipei,181,58,Table Tennis,02-04-1981,,
1803711,KAO Cheng-Jui,Male,TPE,Chinese Taipei,182,85,Table Tennis,25-12-2004,,
1812512,CHENG I-Ching,Female,TPE,Chinese Taipei,156,63,Table Tennis,15-02-1992,,
1814043,CHEN Szu-Yu,Female,TPE,Chinese Taipei,152,66,Table Tennis,01-08-1993,NEW TAIPEI,Chinese Taipei
1822208,CHIEN Tung-Chuan,Female,TPE,Chinese Taipei,160,67,Table Tennis,01-01-2002,,
1878037,TANG Chia-Hung,Male,TPE,Chinese Taipei,170,85,Artistic Gymnastics,23-09-1996,TAIPEI,Chinese Taipei
1878186,TING Hua-Tien,Female,TPE,Chinese Taipei,181,54,Artistic Gymnastics,11-10-2002,,
1878329,TSAO Chia Yi,Female,TPE,Chinese Taipei,181,50,Tennis,02-12-2003,,
1878345,THOMSEN Marcus,Male,NOR,Norway,163,79,Athletics,07-01-1998,VAXJO,Sweden
1878346,HENRIKSEN Eivind,Male,NOR,Norway,171,68,Athletics,14-09-1990,OSLO,Norway
1878347,IUEL Amalie,Female,NOR,Norway,156,66,Athletics,17-04-1994,OSLO,Norway
1878348,JAEGER Henriette,Female,NOR,Norway,179,82,Athletics,30-06-2003,AREMARK,Norway
1878349,MOEN Sondre Nordstad,Male,NOR,Norway,151,60,Athletics,12-01-1991,SESTRIERE,Italy
1878353,ROOTH Markus,Male,NOR,Norway,152,71,Athletics,22-12-2001,OSLO,Norway
1878357,RETZIUS Lene Onsrud,Female,NOR,Norway,186,64,Athletics,04-01-1996,BASEL,Switzerland
1878358,KLOSTER Line,Female,NOR,Norway,180,72,Athletics,27-02-1990,ASKER,Norway
1878359,GUTTORMSEN Simen,Male,NOR,Norway,177,61,Athletics,19-01-2001,"DURHAM, NC",United States
1878360,GUTTORMSEN Sondre,Male,NOR,Norway,181,53,Athletics,01-06-1999,,
1878365,MEZNGI Zerei Kbrom,Male,NOR,Norway,187,62,Athletics,12-01-1986,TANANGER,Norway
1878368,INGVALDSEN Havard Bentdal,Male,NOR,Norway,178,73,Athletics,21-09-2002,MOELV,Norway
1878369,GROVDAL Karoline Bjerkeli,Female,NOR,Norway,190,79,Athletics,14-06-1990,OSLO,Norway
1878373,LILLEFOSSE Pal Haugen,Male,NOR,Norway,175,82,Athletics,04-06-2001,,
1878374,MARDAL Thomas,Male,NOR,Norway,180,50,Athletics,16-04-1997,OSLO,Norway
1878375,SKOTHEIM Sander,Male,NOR,Norway,154,59,Athletics,31-05-2002,OSLO,Norway
1878383,MOL Anders Berntsen,Male,NOR,Norway,187,75,Beach Volleyball,02-07-1997,,Norway
1878386,SOERUM Christian Sandlie,Male,NOR,Norway,180,69,Beach Volleyball,03-12-1995,RAELINGEN,Norway
1878388,HOFSTAD Sunniva,Female,NOR,Norway,174,61,Boxing,17-07-2004,,
1878389,SHIHA Omar,Male,NOR,Norway,154,77,Boxing,03-02-1999,OSLO,Norway
1878394,AMUNDSEN Kristine Strand,Female,NOR,Norway,159,82,Canoe Sprint,26-04-1998,,
1878395,SLETSJOEE Anna Margrete,Female,NOR,Norway,169,74,Canoe Sprint,22-12-1997,OSLO,Norway
1878397,VIRIK Maria,Female,NOR,Norway,168,83,Canoe Sprint,04-12-1999,OSLO,Norway
1878398,ORITSLAND Hedda,Female,NOR,Norway,154,54,Canoe Sprint,08-01-1999,,
1878403,ROEHME Knut,Male,NOR,Norway,182,59,Cycling Mountain Bike,25-09-1999,LEIRSUND,Norway
1878406,WAERENSKJOLD Soeren,Male,NOR,Norway,186,78,Cycling Road,12-03-2000,,
1878412,EDSETH Marte Berg,Female,NOR,Norway,169,55,Cycling Road,06-10-1998,OSLO,Norway
1878413,FOSS Tobias,Male,NOR,Norway,168,54,Cycling Road,25-05-1997,ANDORRA,Andorra
1878414,GASKJENN Ingvild,Female,NOR,Norway,178,62,Cycling Road,01-07-1998,,
1878415,STENBERG Anita,Female,NOR,Norway,158,71,Cycling Track,28-08-1992,MALLORCA,Spain
1878416,TUXEN Helle,Female,NOR,Norway,187,60,Diving,04-09-2001,,Norway
1878418,FREESE Isabel,Female,NOR,Norway,190,54,Equestrian,19-01-1979,MUHLEN,Germany
1878420,GULLIKSEN Victoria,Female,NOR,Norway,166,57,Equestrian,23-02-1992,KNOKKE,Belgium
1878424,STAVNAR Madelene,Female,NOR,Norway,155,81,Golf,09-12-2000,,
1878425,BORGE Celine,Female,NOR,Norway,166,61,Golf,05-08-1998,TOLVSROD,Norway
1878428,HOVLAND Viktor,Male,NOR,Norway,183,64,Golf,18-09-1997,"STILLWATER, OK",United States
1878430,BJOERNSEN Kristian,Male,NOR,Norway,175,71,Handball,10-01-1989,AALBORG,Denmark
1878437,BARTHOLD Sebastian Hein,Male,NOR,Norway,161,83,Handball,27-08-1991,AALBORG,Denmark
1878439,LYSE Simen Ulstad,Male,NOR,Norway,178,77,Handball,01-02-2000,KOLSTAD,Norway
1878442,BERGERUD Torbjoern Sittru,Male,NOR,Norway,163,59,Handball,16-07-1994,TRONDHEIM,Norway
1878443,OEVERBY Petter,Male,NOR,Norway,175,82,Handball,26-03-1992,KIEL,Germany
1878450,REINKIND Harald,Male,NOR,Norway,188,67,Handball,17-08-1992,KIEL,Germany
1878453,GROENDAHL Tobias Schjoelberg,Male,NOR,Norway,167,82,Handball,22-01-2001,ELVERUM,Norway
1878454,SAEVERAAS Kristian Skinstad,Male,NOR,Norway,181,80,Handball,22-06-1996,LEIPZIG,Germany
1878456,GULLERUD Magnus,Male,NOR,Norway,187,82,Handball,13-11-1991,KOLSTAD,Norway
1878461,SAGOSEN Sander,Male,NOR,Norway,174,50,Handball,14-09-1995,TRONDHEIM,Norway
1878464,AGA Vetle Eck,Male,NOR,Norway,164,59,Handball,04-10-1993,KOLSTAD,Norway
1878465,BLONZ Alexandre Christoffersen,Male,NOR,Norway,154,81,Handball,17-04-2000,GUDME,Denmark
1878481,SETTERBLOM Gabriel Ask,Male,NOR,Norway,183,60,Handball,22-11-1997,KOLSTAD,Norway
1878486,MOERK Nora,Female,NOR,Norway,180,52,Handball,05-04-1991,ESBJERG,Denmark
1878487,HERREM Camilla,Female,NOR,Norway,164,75,Handball,08-10-1986,SOLA,Norway
1878490,RUSHFELDT DEILA Thale,Female,NOR,Norway,183,81,Handball,15-01-2000,ODENSE,Denmark
1878492,SOLBERG-OESTHASSEL Silje,Female,NOR,Norway,190,52,Handball,16-06-1990,GYOR,Hungary
1878493,INGSTAD Vilde,Female,NOR,Norway,184,51,Handball,18-12-1994,BUCHAREST,Romania
1878494,DAVIDSEN Marie,Female,NOR,Norway,175,61,Handball,20-08-1993,,
1878495,REISTAD Henny,Female,NOR,Norway,174,75,Handball,09-02-1999,,
1878496,SKOGRAND Stine,Female,NOR,Norway,184,76,Handball,03-03-1993,IKAST,Denmark
1878500,SOLBERG-ISAKSEN Sanna,Female,NOR,Norway,150,74,Handball,16-06-1990,ESBJERG,Denmark
1878501,JACOBSEN Marit,Female,NOR,Norway,190,71,Handball,25-02-1994,ESBJERG,Denmark
1878509,LUNDE Katrine,Female,NOR,Norway,167,79,Handball,30-03-1980,KRISTIANSAND,Norway
1878510,BAKKERUD Ingvild,Female,NOR,Norway,176,65,Handball,09-07-1995,IKAST,Denmark
1878511,BREISTOEL Kristine,Female,NOR,Norway,175,67,Handball,23-08-1993,ESBJERG,Denmark
1878514,KRISTIANSEN Veronica,Female,NOR,Norway,173,71,Handball,10-07-1990,GYOR,Hungary
1878515,OFTEDAL Stine Bredal,Female,NOR,Norway,153,74,Handball,25-09-1991,GYOR,Hungary
1878516,BRATTSET DALE Kari,Female,NOR,Norway,185,56,Handball,15-02-1991,GYOR,Hungary
1878518,AARDAHL Maren,Female,NOR,Norway,178,63,Handball,02-03-1994,ODENSE,Denmark
1878521,HELSETH Martin,Male,NOR,Norway,159,85,Rowing,11-07-1994,OSLO,Norway
1878523,HELSETH Thea,Female,NOR,Norway,177,58,Rowing,10-06-1996,,
1878524,HELVIG Jan Oscar Stabe,Male,NOR,Norway,176,75,Rowing,02-10-1995,OSLO,Norway
1878525,BRUN Kristoffer,Male,NOR,Norway,185,50,Rowing,07-04-1988,OSLO,Norway
1878529,JUEL Jonas Slettemark,Male,NOR,Norway,163,60,Rowing,21-10-1999,,
1878532,KAVLIE Inger Seim,Female,NOR,Norway,154,65,Rowing,08-09-1993,,
1878533,SOLBAKKEN Erik Andre,Male,NOR,Norway,187,84,Rowing,30-08-1994,OSLO,Norway
1878534,BENSKE Lars Martin,Male,NOR,Norway,156,51,Rowing,17-09-1999,FREDRIKSTAD,Norway
1878535,BORCH Kjetil,Male,NOR,Norway,184,81,Rowing,14-02-1990,HORTEN,Norway
1878536,TJOEM Ask Jarl,Male,NOR,Norway,166,62,Rowing,02-07-1996,OSLO,Norway
1878548,MAHARANI Maryam March,Female,INA,Indonesia,162,85,Judo,08-03-2000,JAKARTA,Indonesia
1878563,NADEEM Arshad,Male,PAK,Pakistan,190,76,Athletics,02-01-1997,KHANEWAL,Pakistan
1878597,MOBEKK Mina,Female,NOR,Norway,183,65,Sailing,11-06-2004,OSLO,Norway
1878599,ROENNINGEN Marie,Female,NOR,Norway,179,60,Sailing,13-03-1994,OSLO,Norway
1878600,TOMASGAARD Hermann,Male,NOR,Norway,178,50,Sailing,04-01-1994,OSLO,Norway
1878602,HOEST Line Flem,Female,NOR,Norway,157,81,Sailing,10-11-1995,OSLO,Norway
1878609,NAESS Helene,Female,NOR,Norway,166,68,Sailing,29-06-1991,OSLO,Norway
1878613,LIA Nicholas,Male,NOR,Norway,190,66,Swimming,13-02-2001,,Norway
1878615,JOENTVEDT Jon,Male,NOR,Norway,174,56,Swimming,28-07-2003,,
1878616,CHRISTIANSEN Henrik,Male,NOR,Norway,161,74,"Marathon Swimming, Swimming",09-10-1996,OSLO,Norway
1878619,RUUD Casper,Male,NOR,Norway,168,60,Tennis,22-12-1998,,
1878621,MILLER Lotte,Female,NOR,Norway,172,79,Triathlon,25-01-1996,STAVANGER,Norway
1878622,LOVSETH Solveig,Female,NOR,Norway,159,66,Triathlon,14-07-1999,TRONDHEIM,Norway
1878623,THORN Vetle Bergsvik,Male,NOR,Norway,186,82,Triathlon,22-05-1999,ASANE,Norway
1878624,BLUMMENFELT Kristian,Male,NOR,Norway,174,83,Triathlon,14-02-1994,BERGEN,Norway
1878625,KOANDA Solfrid Eila Amena,Female,NOR,Norway,162,74,Weightlifting,13-11-1998,,Norway
1878635,BULLEN Grace Jacob,Female,NOR,Norway,177,52,Wrestling,07-02-1997,FREDRIKSTAD,Norway
1878687,SEIITBEK UULU Munarbek,Male,KGZ,Kyrgyzstan,179,77,Boxing,01-01-1996,OSH,Kyrgyzstan
1878688,RIAZ Faiqa,Female,PAK,Pakistan,151,71,Athletics,06-09-1999,LAHORE,Pakistan
1878715,DOSTAL Josef,Male,CZE,Czechia,157,70,Canoe Sprint,03-03-1993,PRAGUE,Czechia
1878716,FUKSA Martin,Male,CZE,Czechia,190,60,Canoe Sprint,30-04-1993,NYMBURK,Czechia
1878717,FUKSA Petr,Male,CZE,Czechia,172,72,Canoe Sprint,09-08-1998,NYMBURK,Czechia
1878719,HAVEL Daniel,Male,CZE,Czechia,182,79,Canoe Sprint,10-08-1991,PRAGUE,Czechia
1878730,PALOUDOVA Anezka,Female,CZE,Czechia,189,66,Canoe Sprint,19-01-1999,CESKY KRUMLOV,Czechia
1878737,SPICAR Jakub,Male,CZE,Czechia,160,56,Canoe Sprint,11-06-1993,PRAGUE,Czechia
1878753,KAPIRANTE David Sanayek,Male,KEN,Kenya,155,65,Athletics,20-05-2000,,
1878917,BURSKA Zofia,Female,CZE,Czechia,166,68,Sailing,05-04-2001,,Czechia
1878927,SVIKOVA Katerina,Female,CZE,Czechia,161,65,Sailing,21-01-2001,PRAGUE,Czechia
1878929,TKADLECOVA Sara,Female,CZE,Czechia,179,66,Sailing,08-10-1999,PRAGUE,Czechia
1878961,BACHER Florian,Male,AUT,Austria,165,74,Equestrian,08-11-1985,VIENNA,Austria
1878962,LEHFELLNER Stefan,Male,AUT,Austria,158,72,Equestrian,16-02-1983,ACHLEITEN,Austria
1878963,MAX-THEURER Victoria,Female,AUT,Austria,188,78,Equestrian,24-10-1985,ACHLEITEN,Austria
1878965,SCHUMACH Christian,Male,AUT,Austria,177,70,Equestrian,17-09-1981,ST.VEIT,Austria
1878970,KUEHNER Max,Male,AUT,Austria,172,81,Equestrian,15-01-1974,STARNBERG,Germany
1878971,OBERNAUER Christoph,Male,AUT,Austria,165,73,Equestrian,19-11-1987,,
1878973,PUCK Gerfried,Male,AUT,Austria,167,50,Equestrian,22-02-1973,LEIBNITZ,Austria
1878975,RHOMBERG Katharina,Female,AUT,Austria,167,67,Equestrian,04-10-1992,"DORNBIRN, VORARLBERG",Austria
1878976,AMBROS Harald,Male,AUT,Austria,164,56,Equestrian,19-03-1980,FELDKIRCHEN,Austria
1878979,SIEGL Lea,Female,AUT,Austria,174,66,Equestrian,19-08-1998,HARGELSBERG,Austria
1879047,LUDWIG Cecilie Uttru,Female,DEN,Denmark,180,76,Cycling Road,23-08-1995,GIRONA,Spain
1879048,HANSEN Tobias Aagaard,Male,DEN,Denmark,152,66,Cycling Track,10-03-2002,,
1879050,LETH Lasse Norman,Male,DEN,Denmark,167,62,Cycling Track,11-02-1992,GIRONA,Spain
1879051,LETH Julie Norman,Female,DEN,Denmark,185,82,Cycling Track,13-07-1992,GIRONA,Spain
1879056,BJERG Emma Norsgaard,Female,DEN,Denmark,172,85,Cycling Road,26-07-1999,GIRONA,Spain
1879057,DIDERIKSEN Amalie,Female,DEN,Denmark,186,83,Cycling Track,24-05-1996,COPENHAGEN,Denmark
1879110,BENNAMA Billal,Male,FRA,France,179,56,Boxing,14-06-1998,TOULOUSE,France
1879111,OUMIHA Sofiane,Male,FRA,France,151,70,Boxing,23-12-1994,TOULOUSE,France
1879112,TRAORE Makan,Male,FRA,France,168,53,Boxing,08-10-2000,ROYAN,France
1879113,LKHADIRI Wassila,Female,FRA,France,163,70,Boxing,14-09-1995,PARIS,France
1879114,ZIDANI Amina,Female,FRA,France,162,82,Boxing,23-08-1993,LE HAVRE,France
1879115,MOSSELY Estelle,Female,FRA,France,169,54,Boxing,19-08-1992,BAGNOLET,France
1879116,MICHEL Davina,Female,FRA,France,166,59,Boxing,29-12-1997,,France
1879120,ABOUDOU MOINDZE Djamili-Dini,Male,FRA,France,189,50,Boxing,16-02-1996,GRANDE-SYNTHE,France
1879160,MOERKOEV Michael,Male,DEN,Denmark,151,59,"Cycling Road, Cycling Track",30-04-1985,,
1879161,BEVORT Carl-Frederik,Male,DEN,Denmark,167,77,Cycling Track,24-11-2003,COPENHAGEN,Denmark
1879162,KLINGE Ellen Hjollund,Female,DEN,Denmark,166,61,Cycling Track,31-12-2000,,
1879163,SKJELMOSE Mattias,Male,DEN,Denmark,150,62,Cycling Road,26-09-2000,,
1879164,BJERG Mikkel Norsgaard,Male,DEN,Denmark,181,57,Cycling Road,03-11-1998,GIRONA,Spain
1879166,BOHE Caroline,Female,DEN,Denmark,174,61,Cycling Mountain Bike,23-07-1999,,
